,temperature,humidity,CO2CosIRValue,CO2MG811Value,MOX1,MOX2,MOX3,MOX4,COValue
4329,20.836222222222222,62.714777777777776,143.0,506.55555555555554,487.6111111111111,726.2333333333333,657.2111111111111,588.4,149.51111111111112
1614,20.942555555555554,53.40299999999999,102.63333333333334,548.8111111111111,482.9222222222222,728.6333333333333,662.2888888888889,593.6,103.16666666666667
457,19.855222222222224,50.962333333333326,122.02222222222223,587.6444444444444,458.5888888888889,714.9222222222222,643.3888888888889,573.0222222222222,126.85555555555555
4551,19.898555555555554,56.20177777777778,50.388888888888886,522.3333333333334,545.7666666666667,742.4444444444445,687.5777777777778,633.9333333333333,93.08888888888889
2589,18.45588888888889,54.30166666666666,120.07777777777778,521.3777777777777,531.4222222222222,728.2888888888889,684.2222222222222,633.6888888888889,121.76666666666667
239,17.658555555555555,42.73966666666667,63.55555555555556,625.4,588.2,793.9777777777778,763.9444444444445,712.2444444444444,87.5111111111111
4461,17.47822222222222,56.175888888888885,43.51111111111111,525.6111111111111,570.9888888888889,765.6333333333333,717.1,679.3,94.0111111111111
4752,20.61423529411765,57.928000000000004,49.90588235294118,517.7882352941176,525.1294117647059,699.2470588235294,642.1882352941177,591.7058823529412,155.88235294117646
4362,21.560111111111112,56.27744444444445,109.82222222222222,514.2666666666667,523.6666666666666,733.5777777777778,675.3333333333334,622.2888888888889,103.02222222222223
4068,19.83722222222222,56.151666666666664,73.34444444444445,501.85555555555555,537.2222222222222,720.9555555555555,679.8,631.6444444444444,109.27777777777777
1888,24.005555555555556,50.66822222222223,198.8111111111111,522.4888888888889,447.0444444444444,672.6222222222223,610.2888888888889,536.8666666666667,195.26666666666668
4404,20.51088888888889,53.672333333333334,72.22222222222223,516.8666666666667,537.1333333333333,750.8222222222222,697.1666666666666,655.2666666666667,100.37777777777778
3043,19.442888888888888,51.02044444444444,114.37777777777778,506.44444444444446,467.5888888888889,684.8555555555556,641.9,568.7,149.5
3326,17.68611111111111,48.515,99.47777777777777,507.75555555555553,541.8333333333334,712.3666666666667,676.2777777777778,611.1333333333333,111.32222222222222
765,17.81077777777778,51.87244444444445,124.12222222222222,578.3777777777777,469.8,717.3777777777777,663.3111111111111,592.4666666666667,146.98888888888888
2804,21.694111111111113,47.21644444444445,112.12222222222222,513.0888888888888,455.1222222222222,698.7666666666667,652.7777777777778,577.3444444444444,145.0
4688,20.70820224719101,58.448764044943815,46.61797752808989,518.370786516854,522.2022471910112,693.9213483146067,633.6179775280899,582.7528089887641,164.8314606741573
1507,25.29411111111111,49.57322222222222,120.88888888888889,543.7777777777778,472.35555555555555,663.0222222222222,574.9888888888889,520.5444444444445,129.38888888888889
1426,20.717222222222222,58.140888888888895,124.94444444444444,548.5888888888888,475.55555555555554,715.3333333333334,673.5,602.2777777777778,110.41111111111111
1914,19.250999999999998,53.81422222222222,112.72222222222223,546.3666666666667,508.0111111111111,726.1333333333333,674.5888888888888,616.8333333333334,119.0111111111111
3604,20.73322222222222,46.27144444444445,117.52222222222223,500.3888888888889,509.85555555555555,709.7444444444444,655.9666666666667,606.2111111111111,105.41111111111111
4618,20.485111111111113,56.81455555555556,49.67777777777778,521.9888888888889,561.7444444444444,746.5333333333333,697.4333333333333,651.8555555555556,89.92222222222222
2342,20.555222222222223,58.99211111111111,307.3777777777778,489.0111111111111,466.03333333333336,630.6555555555556,579.0111111111111,495.52222222222224,223.95555555555555
4444,19.12377777777778,55.280777777777786,47.166666666666664,523.7888888888889,556.0444444444445,758.4666666666667,708.0444444444445,665.9888888888889,99.96666666666667
99,20.855444444444444,48.36533333333333,91.1,609.8888888888889,477.8777777777778,754.0777777777778,712.1111111111111,649.6333333333333,95.87777777777778
2957,18.339888888888886,48.00666666666667,99.95555555555555,514.3111111111111,504.4,729.0,690.2444444444444,616.8888888888889,116.17777777777778
4675,20.94511111111111,57.56466666666666,48.6,518.7666666666667,524.2222222222222,691.8222222222222,629.4666666666667,580.3111111111111,172.32222222222222
191,18.60311111111111,46.842,74.65555555555555,621.1777777777778,570.3444444444444,781.6222222222223,749.2444444444444,697.2222222222222,80.78888888888889
2454,23.236444444444448,49.24477777777778,98.02222222222223,526.7111111111111,491.24444444444447,711.4333333333333,668.2555555555556,600.7222222222222,116.05555555555556
2044,21.80988888888889,54.022555555555556,62.48888888888889,537.2111111111111,507.1,717.4444444444445,670.8666666666667,611.9777777777778,115.1
4539,20.05088888888889,58.17455555555556,66.34444444444445,517.2,522.7111111111111,717.3333333333334,656.3444444444444,586.0666666666667,110.7
3275,14.903666666666666,50.931444444444445,83.92222222222222,514.0555555555555,568.0888888888888,734.6666666666666,697.9,640.0111111111111,104.15555555555555
2011,19.765888888888888,56.51922222222222,66.6,537.3,493.1777777777778,707.5444444444445,651.9,592.0888888888888,143.55555555555554
3441,17.392592592592592,50.006790123456796,108.82716049382717,505.1975308641975,537.9012345679013,735.9753086419753,697.3333333333334,643.9135802469136,105.60493827160494
1192,20.30488888888889,56.803666666666665,130.95555555555555,560.1111111111111,468.34444444444443,717.8555555555556,670.6333333333333,601.0888888888888,107.11111111111111
1793,23.46488888888889,52.24877777777778,102.3,549.7777777777778,449.5444444444444,719.1,662.3888888888889,604.4,105.02222222222223
2587,17.509555555555554,55.64655555555555,113.56666666666666,523.2888888888889,536.0888888888888,730.4555555555555,685.5888888888888,636.6777777777778,116.87777777777778
2634,18.236444444444444,54.33566666666667,115.57777777777778,521.6111111111111,524.4666666666667,722.6666666666666,680.1444444444444,621.7888888888889,104.5111111111111
3149,20.30377777777778,50.770222222222216,116.64444444444445,505.14444444444445,493.0444444444444,693.7111111111111,651.7333333333333,584.6555555555556,131.13333333333333
3895,17.554444444444446,59.38077777777778,102.12222222222222,501.25555555555553,559.7222222222222,725.4666666666667,684.9444444444445,637.1888888888889,100.44444444444444
1228,21.729666666666667,53.20733333333333,124.4,553.2777777777778,440.8666666666667,696.6888888888889,649.0666666666667,578.7444444444444,158.17777777777778
3042,20.12822222222222,49.42033333333333,114.21111111111111,506.44444444444446,452.74444444444447,681.7,637.9111111111112,565.3555555555556,146.0222222222222
3495,17.066444444444446,50.151,106.15555555555555,504.44444444444446,548.7111111111111,709.0555555555555,674.9555555555555,605.7666666666667,95.4
1600,23.84477777777778,50.03755555555556,107.08888888888889,544.0444444444445,376.84444444444443,723.1222222222223,653.9444444444445,580.6555555555556,135.24444444444444
3547,17.01511111111111,53.480888888888884,147.04444444444445,497.15555555555557,552.6222222222223,718.0666666666667,680.1777777777778,622.4777777777778,97.47777777777777
1292,18.632555555555555,53.24944444444444,105.17777777777778,560.5555555555555,473.97777777777776,710.9111111111112,660.2777777777778,586.0,127.66666666666667
3444,16.434,51.649,108.57777777777778,505.31111111111113,547.5444444444445,742.3555555555556,703.5111111111111,653.5,102.33333333333333
871,22.071444444444445,46.01533333333334,90.28888888888889,589.9444444444445,505.35555555555555,746.4333333333333,708.3,647.6777777777778,94.75555555555556
166,23.279555555555554,48.571777777777775,119.67777777777778,593.4111111111112,453.7111111111111,714.5555555555555,671.6555555555556,581.6666666666666,115.8
2210,20.712888888888887,49.77766666666666,77.16666666666667,540.6888888888889,490.72222222222223,720.5,675.5444444444445,612.6777777777778,104.82222222222222
2955,19.17611111111111,47.970111111111116,100.91111111111111,513.5777777777778,487.8888888888889,719.4444444444445,678.5444444444445,601.0111111111111,125.68888888888888
1197,19.854,57.35488888888889,124.03333333333333,558.2444444444444,405.8,701.7666666666667,652.3888888888889,581.9333333333333,135.6888888888889
2145,21.067444444444444,58.994,118.21111111111111,527.6666666666666,455.52222222222224,639.8888888888889,600.1,507.0888888888889,130.48888888888888
2335,23.612888888888886,56.480555555555554,447.35555555555555,467.3888888888889,412.0111111111111,580.4333333333333,527.7444444444444,435.7888888888889,356.6
95,19.121555555555556,50.00611111111111,82.4,614.9777777777778,524.6,762.8,722.6777777777778,661.4666666666667,89.86666666666666
3480,20.185000000000002,47.44688888888889,101.87777777777778,505.85555555555555,528.5111111111111,720.3555555555556,680.9111111111112,626.6666666666666,101.44444444444444
1187,20.528,57.558,131.5888888888889,559.3777777777777,455.3,708.6444444444444,659.0111111111111,587.0555555555555,112.67777777777778
2520,21.00133333333333,50.27188888888889,112.02222222222223,524.0,516.1222222222223,717.5444444444445,677.8222222222222,610.7555555555556,117.93333333333334
3936,19.941666666666666,54.54144444444444,69.03333333333333,506.02222222222224,545.3222222222222,728.5888888888888,688.8555555555556,640.8111111111111,104.23333333333333
80,19.774444444444445,55.93055555555556,108.72222222222223,600.0,455.1333333333333,718.5777777777778,651.6555555555556,574.9,116.5111111111111
3089,20.460555555555555,49.38477777777778,109.4,508.75555555555553,502.3888888888889,700.0888888888888,660.4666666666667,591.7111111111111,119.93333333333334
1767,18.257,56.16355555555556,105.65555555555555,554.3666666666667,509.76666666666665,725.7777777777778,662.5444444444445,597.5111111111111,98.64444444444445
3511,15.627222222222223,45.629,63.43333333333333,516.6555555555556,593.2111111111111,762.7888888888889,731.9777777777778,678.1777777777778,80.4
3071,15.954111111111112,48.724888888888884,90.84444444444445,513.9111111111112,554.8555555555556,747.4333333333333,710.5444444444445,649.4888888888889,125.9
152,19.211777777777776,49.74055555555555,81.93333333333334,615.6333333333333,540.7333333333333,757.6,721.4555555555555,651.2666666666667,85.46666666666667
1260,19.87011111111111,51.20944444444445,101.82222222222222,564.6666666666666,471.02222222222224,740.5777777777778,699.7333333333333,643.2666666666667,99.55555555555556
2297,19.09733333333333,55.699555555555555,103.62222222222222,531.7666666666667,514.9333333333333,729.0888888888888,684.2111111111111,622.9444444444445,96.85555555555555
4127,19.976666666666667,56.870777777777775,72.0,500.03333333333336,535.6333333333333,714.2,672.2,623.2777777777778,116.15555555555555
4200,20.479111111111113,58.721333333333334,74.62222222222222,496.55555555555554,529.4777777777778,701.3888888888889,657.5333333333333,606.1333333333333,128.26666666666668
3347,15.477,50.974111111111114,106.5,506.46666666666664,566.3,735.8777777777777,698.7888888888889,643.1888888888889,102.25555555555556
4203,20.402333333333335,58.35922222222222,73.62222222222222,496.6666666666667,529.9666666666667,703.4666666666667,659.7666666666667,609.2777777777778,127.68888888888888
790,23.95566666666667,50.04566666666666,139.92222222222222,569.6111111111111,432.94444444444446,694.0111111111111,644.5888888888888,568.4666666666667,136.05555555555554
2498,16.445,46.53677777777778,60.37777777777778,539.1555555555556,591.4666666666667,771.2,737.2444444444444,685.6777777777778,94.78888888888889
3796,19.325666666666667,55.147,93.12222222222222,499.3222222222222,525.9444444444445,699.5666666666667,657.3777777777777,590.5777777777778,154.2111111111111
4369,22.335222222222225,53.48866666666666,106.58888888888889,511.5444444444444,523.2,728.5222222222222,670.0111111111111,613.0222222222222,111.27777777777777
1586,22.020555555555553,50.456,103.37777777777778,532.6666666666666,513.3777777777777,763.7666666666667,714.2777777777778,642.8555555555556,127.4888888888889
1877,22.644111111111112,50.54388888888889,152.82222222222222,531.6666666666666,434.6111111111111,631.7333333333333,542.1444444444444,481.0111111111111,250.11111111111111
1421,21.58277777777778,57.555,130.87777777777777,546.9333333333333,456.15555555555557,703.8888888888889,661.2,586.2,116.75555555555556
856,19.337777777777777,54.51855555555556,121.42222222222222,576.6777777777778,498.9555555555556,739.3777777777777,697.9,638.1888888888889,96.94444444444444
4682,20.590777777777777,60.04388888888889,47.4,518.3333333333334,526.3888888888889,692.2666666666667,632.5555555555555,582.5,173.3111111111111
1116,23.37577777777778,51.220777777777776,113.06666666666666,563.9111111111112,423.5444444444444,647.7666666666667,559.6333333333333,498.5888888888889,187.77777777777777
309,23.034444444444443,46.82566666666667,140.26666666666668,581.3,440.72222222222223,703.9333333333333,662.8777777777777,569.2555555555556,107.37777777777778
1865,19.59188888888889,55.66255555555556,110.43333333333334,546.8555555555556,486.2888888888889,739.4111111111112,694.3111111111111,637.8666666666667,97.37777777777778
1360,22.500333333333334,54.55833333333333,106.28888888888889,552.7666666666667,447.75555555555553,698.5555555555555,657.3777777777777,582.6333333333333,121.46666666666667
1611,21.779333333333334,52.10966666666666,103.67777777777778,547.6666666666666,473.73333333333335,723.0111111111111,651.9111111111112,583.9,109.32222222222222
3679,19.607777777777777,54.31055555555555,102.66666666666667,501.7111111111111,532.1555555555556,707.6444444444444,670.3666666666667,601.0333333333333,100.2
3863,15.82776119402985,57.297761194029846,73.11940298507463,508.46268656716416,583.9104477611941,741.820895522388,706.4179104477612,653.3880597014926,105.14925373134328
3228,16.526333333333334,49.74944444444444,86.23333333333333,515.2111111111111,575.0333333333333,740.1444444444444,704.6888888888889,649.8666666666667,92.91111111111111
4375,22.066555555555556,55.84488888888889,109.88888888888889,505.64444444444445,498.0777777777778,719.7888888888889,658.9333333333333,605.4444444444445,113.25555555555556
495,21.535,45.94866666666667,110.7,591.3222222222222,425.1222222222222,739.8333333333334,697.7666666666667,632.5222222222222,109.62222222222222
1476,20.475555555555555,57.06711111111111,125.9,548.5777777777778,453.52222222222224,712.1111111111111,672.1222222222223,599.1111111111111,113.67777777777778
184,18.87944444444444,55.21488888888889,117.32222222222222,599.1,503.0777777777778,742.6111111111111,702.7555555555556,625.0444444444445,98.93333333333334
205,23.453,42.99966666666667,87.86666666666666,607.6777777777778,485.15555555555557,742.3222222222222,700.1666666666666,627.7444444444444,102.34444444444445
410,19.873444444444445,50.99333333333333,113.91111111111111,591.2111111111111,441.68888888888887,738.6888888888889,694.2222222222222,623.4111111111112,120.78888888888889
1108,19.05011111111111,53.47633333333333,77.08888888888889,587.7,526.1888888888889,750.1111111111111,715.5444444444445,647.9222222222222,84.84444444444445
3711,22.324555555555555,54.726,137.2888888888889,494.72222222222223,511.5888888888889,658.4333333333333,623.9666666666667,541.1444444444444,123.95555555555555
3523,20.61277777777778,48.51555555555555,115.4888888888889,502.31111111111113,475.34444444444443,693.6444444444444,653.2111111111111,588.5444444444445,127.47777777777777
305,23.989888888888892,44.36322222222222,138.36666666666667,581.5666666666667,451.8666666666667,695.4444444444445,656.4666666666667,555.6888888888889,106.26666666666667
3902,19.128555555555554,58.61088888888889,97.87777777777778,501.0444444444444,539.5,693.4222222222222,653.3666666666667,590.3666666666667,106.4
168,21.679444444444446,51.34755555555555,111.86666666666666,596.9222222222222,460.5111111111111,726.5222222222222,683.8888888888889,598.3888888888889,111.74444444444444
3285,18.65088888888889,50.616888888888894,108.9888888888889,505.22222222222223,496.05555555555554,663.7555555555556,597.0666666666667,536.8777777777777,133.9
4565,20.209,56.480555555555554,46.266666666666666,523.3666666666667,546.6777777777778,743.0,689.8555555555556,641.3444444444444,92.68888888888888
3060,16.457222222222224,52.867555555555555,113.81111111111112,507.23333333333335,519.9888888888889,713.3111111111111,667.2444444444444,602.1333333333333,121.67777777777778
2677,19.576555555555558,53.824777777777776,151.88888888888889,509.77777777777777,475.3777777777778,684.6,635.8555555555556,569.8444444444444,159.14444444444445
1935,23.366666666666667,52.08077777777778,119.85555555555555,536.4333333333333,426.94444444444446,647.1555555555556,545.2333333333333,500.53333333333336,170.36666666666667
3470,19.68455555555556,47.87088888888889,100.84444444444445,506.7111111111111,548.2333333333333,721.0111111111111,683.6777777777778,626.3,99.6
211,23.975,44.498444444444445,106.52222222222223,596.7333333333333,374.1777777777778,722.9333333333333,673.1,575.6777777777778,198.66666666666666
2815,18.24233333333333,50.86666666666667,112.41111111111111,513.5666666666667,515.0333333333333,702.3111111111111,653.5444444444445,579.4888888888889,121.07777777777778
84,19.253444444444444,56.52466666666667,110.57777777777778,600.1777777777778,471.55555555555554,726.7888888888889,664.9222222222222,589.8555555555556,109.8
2244,20.247555555555554,55.669111111111114,100.8,532.8,464.65555555555557,708.2,662.8111111111111,601.2888888888889,109.54444444444445
4040,20.269555555555556,56.96322222222222,69.75555555555556,503.23333333333335,535.0,714.0555555555555,672.8333333333334,622.1,112.75555555555556
1857,20.342555555555556,55.43044444444444,110.46666666666667,545.8666666666667,479.14444444444445,733.7111111111111,687.8222222222222,626.7777777777778,102.87777777777778
3596,17.091444444444445,49.495000000000005,96.07777777777778,505.0,529.6333333333333,716.1333333333333,668.3555555555556,614.0777777777778,109.33333333333333
1807,20.674222222222223,57.61222222222223,119.72222222222223,545.3555555555556,479.24444444444447,725.8222222222222,675.1,614.4888888888889,100.55555555555556
1061,19.260555555555555,53.849,90.73333333333333,581.4333333333333,464.9,728.4888888888889,681.0222222222222,611.3444444444444,106.13333333333334
1391,19.810555555555556,58.788333333333334,132.6888888888889,547.9777777777778,486.15555555555557,697.6777777777778,627.5,562.3777777777777,121.52222222222223
2149,20.642888888888887,59.44144444444444,119.3,528.8333333333334,460.9,656.5111111111111,613.9666666666667,528.6333333333333,122.47777777777777
879,23.557333333333332,49.965666666666664,110.53333333333333,578.6555555555556,459.0777777777778,724.1777777777778,681.0222222222222,613.8444444444444,110.42222222222222
1926,24.14388888888889,48.33322222222222,112.87777777777778,540.3444444444444,473.0111111111111,705.0222222222222,651.3888888888889,592.0,161.9111111111111
2050,20.593777777777778,54.709666666666664,59.74444444444445,539.1777777777778,521.4666666666667,732.0111111111111,685.9666666666667,633.7555555555556,105.9
3108,17.09777777777778,53.80033333333333,115.35555555555555,507.8666666666667,536.0111111111111,718.4333333333333,677.4333333333333,612.6,109.81111111111112
2996,22.12822222222222,45.08744444444444,116.55555555555556,508.25555555555553,465.5,699.3222222222222,653.8333333333334,583.1777777777778,140.87777777777777
3910,19.590666666666667,57.20488888888888,81.42222222222222,503.22222222222223,535.6222222222223,705.8,665.5111111111111,608.8444444444444,116.75555555555556
2039,23.803,50.90033333333333,62.733333333333334,536.9333333333333,498.1222222222222,713.8555555555556,666.5777777777778,608.4,119.4888888888889
180,19.36277777777778,55.447111111111106,118.88888888888889,597.8111111111111,494.0,735.2555555555556,694.6222222222223,613.5111111111111,101.4888888888889
1940,25.185555555555553,48.297555555555554,122.36666666666666,535.2888888888889,459.1,667.7333333333333,584.2666666666667,531.3222222222222,173.2888888888889
432,16.433222222222224,46.791,73.58888888888889,615.0444444444445,567.8666666666667,785.1,753.2111111111111,701.3444444444444,83.12222222222222
289,17.95888888888889,42.339777777777776,64.52222222222223,623.2444444444444,510.68888888888887,787.9444444444445,755.8888888888889,685.0222222222222,85.38888888888889
3801,18.46888888888889,58.37444444444444,120.25555555555556,495.4222222222222,535.9111111111112,699.0555555555555,658.3444444444444,591.8888888888889,142.83333333333334
2491,18.027444444444445,51.890888888888895,95.82222222222222,526.4888888888889,531.4666666666667,742.0111111111111,703.4444444444445,642.1,103.74444444444444
535,21.608777777777778,46.45888888888889,134.94444444444446,581.3666666666667,408.2,732.9333333333333,688.1777777777778,626.9555555555555,112.67777777777778
2408,18.59422222222222,56.801,81.42222222222222,536.5555555555555,511.8888888888889,729.6888888888889,689.1444444444444,627.6111111111111,107.5
188,17.28811111111111,44.85355555555556,61.67777777777778,629.9333333333333,615.8,796.8333333333334,768.2,718.2444444444444,75.3
3617,21.384444444444444,46.321666666666665,104.8,501.31111111111113,510.0888888888889,692.4444444444445,652.6111111111111,580.6333333333333,110.04444444444445
3475,19.718,49.544666666666664,106.03333333333333,504.52222222222224,508.35555555555555,704.8222222222222,665.0,606.3888888888889,111.87777777777778
279,18.75477777777778,51.29855555555555,114.3,597.0333333333333,456.0777777777778,741.2333333333333,699.0555555555555,629.4666666666667,106.97777777777777
366,18.76877777777778,53.356,122.13333333333334,589.3222222222222,495.93333333333334,720.8,680.1444444444444,593.2888888888889,104.4888888888889
3392,16.847,49.571444444444445,103.4888888888889,506.5444444444444,524.7777777777778,714.9333333333333,677.2444444444444,614.2888888888889,106.65555555555555
3212,14.570222222222222,40.578,68.62222222222222,521.3333333333334,618.0777777777778,789.3555555555556,758.4777777777778,716.8333333333334,93.27777777777777
270,20.448555555555558,48.45666666666667,116.37777777777778,596.6333333333333,458.22222222222223,733.0888888888888,690.3222222222222,617.2,121.38888888888889
3531,19.741,51.29044444444445,105.65555555555555,503.56666666666666,506.6222222222222,709.0222222222222,669.6222222222223,609.2,116.96666666666667
1532,20.276,53.60333333333334,97.77777777777777,549.9444444444445,500.25555555555553,702.2333333333333,639.6333333333333,575.2444444444444,139.22222222222223
1655,23.10611111111111,50.56455555555556,104.5,552.8333333333334,456.4,735.1888888888889,684.6222222222223,624.1444444444444,114.35555555555555
911,19.471333333333334,48.37622222222222,84.23333333333333,592.3222222222222,479.24444444444447,747.0555555555555,709.2777777777778,644.6222222222223,104.14444444444445
3202,17.295444444444442,51.27744444444445,108.92222222222222,508.3333333333333,551.1,728.4777777777778,688.7666666666667,633.4333333333333,108.61111111111111
111,24.390666666666664,46.271111111111104,104.58888888888889,600.0333333333333,460.85555555555555,719.1111111111111,676.0111111111111,590.7777777777778,111.75555555555556
4403,20.681666666666665,53.56677777777778,72.83333333333333,516.2666666666667,533.8111111111111,747.8333333333334,692.7888888888889,651.7666666666667,101.32222222222222
367,18.690333333333335,53.41422222222222,122.38888888888889,589.7555555555556,498.6333333333333,723.6222222222223,683.2555555555556,598.4555555555555,103.0
1504,24.531333333333336,50.437,110.44444444444444,546.1555555555556,470.8888888888889,701.6,659.1666666666666,590.4222222222222,136.6888888888889
220,20.073555555555558,50.586888888888886,109.5111111111111,598.4222222222222,474.26666666666665,734.1333333333333,689.5666666666667,615.4666666666667,128.7
746,21.344333333333335,46.176,113.11111111111111,581.6111111111111,444.53333333333336,727.2777777777778,684.3777777777777,616.4555555555555,123.15555555555555
3045,20.684555555555555,49.04288888888888,120.47777777777777,504.94444444444446,466.8222222222222,677.2555555555556,632.6555555555556,555.5333333333333,156.73333333333332
2185,21.605333333333334,57.34611111111111,109.17777777777778,531.3555555555556,490.0,703.9333333333333,657.6333333333333,598.2,123.86666666666666
3822,18.708333333333332,48.928999999999995,63.644444444444446,508.06666666666666,568.0,745.2111111111111,709.6111111111111,658.9555555555555,99.78888888888889
2311,19.15,57.75255555555555,89.37777777777778,534.4333333333333,457.4111111111111,718.4888888888889,679.0111111111111,608.9888888888889,93.68888888888888
461,18.93466666666667,51.69733333333333,125.62222222222222,588.5111111111111,478.9111111111111,732.5666666666667,670.4111111111112,601.1,109.61111111111111
4094,20.307666666666666,57.99766666666667,70.82222222222222,501.03333333333336,532.9,712.3888888888889,669.8,621.2888888888889,113.67777777777778
4729,20.44522222222222,58.70933333333333,42.65555555555556,518.3111111111111,527.1111111111111,698.2,641.2,590.1222222222223,159.06666666666666
551,21.34811111111111,49.33188888888889,136.53333333333333,579.8888888888889,443.0888888888889,713.0666666666667,670.1444444444444,588.4666666666667,116.12222222222222
3428,20.474444444444444,49.153777777777776,116.55555555555556,502.52222222222224,501.94444444444446,697.7333333333333,657.3777777777777,592.9777777777778,131.3
3519,19.648555555555554,48.61877777777779,104.74444444444444,504.0444444444444,500.9555555555556,698.1333333333333,660.5888888888888,592.6111111111111,121.1
2614,23.05955555555556,48.95855555555556,112.02222222222223,520.8555555555556,484.5111111111111,701.5222222222222,658.0888888888888,596.6666666666666,121.5
3354,14.849333333333334,50.66733333333334,106.88888888888889,507.1333333333333,557.5,726.2111111111111,682.6666666666666,629.1444444444444,106.62222222222222
3446,16.431777777777775,51.40533333333333,110.23333333333333,505.2888888888889,548.6555555555556,744.9666666666667,706.0666666666667,658.0777777777778,101.07777777777778
1497,22.517,52.32233333333333,114.22222222222223,544.6222222222223,458.6,682.3444444444444,636.9333333333333,562.7,215.86666666666667
402,23.69833333333333,46.532333333333334,123.47777777777777,585.9666666666667,412.0888888888889,708.9666666666667,662.5666666666667,587.9111111111112,134.93333333333334
3134,21.694222222222223,53.60711111111112,162.76666666666668,495.1666666666667,432.64444444444445,663.1666666666666,612.3333333333334,546.2,174.87777777777777
2503,17.49311111111111,47.05822222222222,64.04444444444445,540.5555555555555,583.7111111111111,762.4555555555555,727.9222222222222,681.7444444444444,86.68888888888888
4535,20.052555555555557,58.83,74.26666666666667,514.3777777777777,508.26666666666665,703.4333333333333,639.9333333333333,560.4666666666667,120.65555555555555
1591,23.52777777777778,49.92700000000001,113.94444444444444,537.5777777777778,446.5444444444444,712.6444444444444,627.2888888888889,552.1333333333333,172.46666666666667
650,20.337666666666667,44.93577777777778,110.3,587.0,450.05555555555554,713.4111111111112,665.1333333333333,597.3888888888889,168.64444444444445
4185,20.302444444444443,58.531777777777776,70.45555555555555,498.06666666666666,530.9,705.5888888888888,663.3,614.3333333333334,121.44444444444444
1836,23.763777777777776,49.73677777777778,94.0111111111111,549.9333333333333,496.3888888888889,728.1666666666666,680.6222222222223,621.8666666666667,102.02222222222223
877,23.476999999999997,48.742666666666665,106.76666666666667,581.0111111111111,479.35555555555555,730.0444444444445,688.8111111111111,623.8666666666667,106.24444444444444
1487,18.39377777777778,53.62211111111111,69.88888888888889,569.7333333333333,564.3777777777777,759.3555555555556,727.4111111111112,662.9444444444445,82.58888888888889
2415,22.08411111111111,50.60288888888889,93.87777777777778,531.5222222222222,524.3,717.3666666666667,675.1555555555556,615.2222222222222,118.43333333333334
1693,22.243222222222222,45.693111111111115,86.57777777777778,559.1222222222223,523.3111111111111,752.9333333333333,708.8444444444444,655.0444444444445,98.0
1694,22.94588888888889,45.05888888888889,91.87777777777778,557.7888888888889,519.9222222222222,750.0666666666667,705.1222222222223,650.6666666666666,99.28888888888889
3935,19.878777777777778,54.01711111111111,69.0,505.93333333333334,545.9444444444445,730.8888888888889,691.0333333333333,642.8777777777777,103.93333333333334
192,17.960444444444445,44.77144444444444,64.43333333333334,627.4888888888889,596.4888888888889,792.9333333333333,763.1777777777778,711.4888888888889,78.08888888888889
1964,19.579444444444444,56.17055555555556,63.5,542.3888888888889,513.9666666666667,723.3777777777777,663.2666666666667,610.0222222222222,128.15555555555557
1678,18.727888888888888,50.32188888888889,92.57777777777778,556.8,514.6777777777778,741.9,692.7888888888889,623.2111111111111,123.66666666666667
1244,19.365,55.19155555555555,110.41111111111111,559.7111111111111,467.6333333333333,717.6666666666666,665.4,602.0222222222222,129.88888888888889
314,20.636777777777777,51.28677777777778,130.72222222222223,586.9888888888889,420.84444444444443,719.7,678.0888888888888,590.3,107.13333333333334
2361,23.662222222222223,58.09711111111111,334.4888888888889,487.0444444444444,434.9888888888889,625.9111111111112,572.2111111111111,498.05555555555554,251.55555555555554
3943,20.08388888888889,54.95022222222223,67.81111111111112,506.18888888888887,543.1777777777778,727.1444444444444,687.2222222222222,639.2,101.55555555555556
811,18.589,55.00655555555556,115.2,582.1888888888889,491.73333333333335,733.0666666666667,686.4555555555555,618.9555555555555,109.18888888888888
2917,17.954777777777778,48.57788888888889,106.41111111111111,513.0888888888888,525.6888888888889,725.1222222222223,681.6888888888889,619.2333333333333,116.17777777777778
2121,22.689999999999998,55.576,119.5,529.4,446.4222222222222,667.5666666666667,614.8444444444444,542.3222222222222,134.03333333333333
4699,20.470222222222223,58.63644444444444,44.733333333333334,518.3888888888889,528.4888888888889,700.3444444444444,641.1555555555556,595.1777777777778,158.03333333333333
113,23.997111111111114,47.42700000000001,113.41111111111111,595.7888888888889,463.31111111111113,707.2444444444444,664.0222222222222,571.9111111111112,118.27777777777777
2538,17.461555555555556,54.848555555555556,114.74444444444444,524.7777777777778,555.7666666666667,749.6222222222223,708.5222222222222,661.7777777777778,102.57777777777778
3287,19.128444444444444,49.21077777777778,102.23333333333333,506.65555555555557,508.4888888888889,659.6555555555556,601.9555555555555,534.6444444444444,125.5111111111111
90,18.33877777777778,41.584666666666664,67.54444444444445,625.3,569.9222222222222,793.2555555555556,759.0777777777778,702.8666666666667,90.88888888888889
2903,22.702444444444446,43.501333333333335,106.25555555555556,512.3555555555556,492.26666666666665,692.2222222222222,636.9555555555555,574.4555555555555,134.17777777777778
1231,21.131555555555554,53.87733333333333,119.04444444444445,555.3888888888889,434.9555555555556,709.1666666666666,662.8888888888889,597.1555555555556,134.2888888888889
